date,DIA,VO,XLF,DGRO,ITOT,VYM,XLV,SCHG,SPYG,VTV,RSP,VTI,IVV,IWD,VIG,SPY,SCHB,VUG,SCHD,SPYV,VOO,VV,IJH,VB,SCHX,SCHF,JEPI,IUSV,USMV,VOE,FNDF
2023-06-14,324.4408569335937,205.6070709228516,31.64057731628418,47.65022659301758,92.78260040283205,97.14253997802734,123.85469818115234,18.1482048034668,58.727169036865234,131.12124633789062,140.12435913085938,208.84060668945312,421.6509704589844,146.97793579101562,151.07110595703125,420.7008666992188,16.34995460510254,273.7197265625,21.58746910095215,40.186031341552734,385.7411193847656,192.1701202392578,49.19858169555664,187.81735229492188,16.56167984008789,16.43670654296875,43.677764892578125,72.87248992919922,69.57085418701172,126.92626953125,29.436626434326172
2023-06-15,328.58660888671875,208.07655334472656,32.059791564941406,48.25041961669922,93.8724594116211,98.27167510986328,125.7762451171875,18.40721321105957,59.382080078125,132.71473693847656,141.7421112060547,211.3858337402344,426.8615417480469,148.8179931640625,153.10797119140625,425.9166564941406,16.548683166503906,277.3631591796875,21.86766815185547,40.75110626220703,390.6877136230469,194.61236572265625,49.68155288696289,189.61590576171875,16.770103454589844,16.58192253112793,43.910133361816406,73.83805847167969,70.53459167480469,128.40260314941406,29.678789138793945
2023-06-16,327.5894470214844,207.54258728027344,31.993093490600582,48.18478393554688,93.5348892211914,98.31757354736328,125.76673126220705,18.26907157897949,59.1377067565918,132.67747497558594,141.6279296875,210.58865356445312,425.3397521972656,148.56192016601562,152.7669219970703,424.4658508300781,16.487781524658203,275.6202392578125,21.86170768737793,40.62867736816406,389.2469177246094,193.90084838867188,49.46988677978516,188.6018524169922,16.715595245361328,16.55469512939453,43.9501953125,73.61087799072266,70.5155029296875,128.533447265625,29.571163177490234
2023-06-20,325.2108459472656,205.80728149414065,31.75383949279785,47.78152084350586,93.0623016357422,97.3151626586914,125.62538146972656,18.26907157897949,59.006324768066406,131.55923461914062,140.33956909179688,209.5513610839844,423.3268432617188,147.31939697265625,151.68685913085938,422.26361083984375,16.4012451171875,275.1180419921875,21.65304946899414,40.311668395996094,387.4507751464844,192.9969940185547,49.11006164550781,187.37725830078125,16.632226943969727,16.33233070373535,43.805965423583984,73.04288482666016,69.98116302490234,127.19727325439453,29.15858268737793
2023-06-21,324.2269897460937,205.5879821777344,31.71555519104004,47.70648956298828,92.5414810180664,97.18558502197266,125.6444854736328,18.08359146118164,58.65334701538086,131.5499267578125,140.13890075683594,208.39881896972656,421.0924072265625,147.0348663330078,151.611083984375,420.10009765625,16.316314697265625,272.2032775878906,21.57934188842773,40.14134216308594,385.3280944824219,191.8624267578125,49.056182861328125,186.8702392578125,16.532459259033203,16.361234664916992,43.87808227539063,72.72102355957031,69.9620590209961,127.39348602294922,29.331924438476562
2023-06-22,324.1411437988281,204.84426879882807,31.466737747192383,47.61270904541016,92.80189514160156,96.73206329345705,126.50413513183594,18.271299362182617,59.104373931884766,131.083984375,139.5654296875,208.95587158203125,422.6141357421875,146.5131378173828,151.76271057128906,421.6165161132813,16.34848403930664,274.9506225585937,21.486082077026367,40.084564208984375,386.7304382324219,192.58355712890625,48.78678512573242,185.57867431640625,16.600040435791016,16.255708694458008,43.88610458374024,72.58848571777344,70.0193099975586,126.5992660522461,29.123188018798828
2023-06-23,322.0588073730469,203.03916931152344,31.33276557922364,47.200077056884766,91.97245025634766,95.83424377441406,126.0838851928711,18.12558364868164,58.62392425537109,130.1375732421875,138.36122131347656,207.22720336914065,419.3973693847656,145.5741729736328,150.63526916503906,418.4291076660156,16.21980094909668,272.8422241210937,21.2724838256836,39.81960678100586,383.8296508789063,191.20347595214844,48.224910736083984,183.07095336914065,16.46487045288086,16.012537002563477,43.78193664550781,72.09623718261719,69.47541809082031,125.51299285888672,28.669416427612305
2023-06-26,322.0396728515625,204.2929534912109,31.26576232910156,47.33137130737305,91.69274139404295,96.33406066894533,125.3674545288086,17.89836883544922,58.12387847900391,130.64407348632812,139.2022705078125,206.504150390625,417.6252136230469,146.21914672851562,150.786865234375,416.7195129394531,16.168336868286133,269.7653503417969,21.38078689575196,39.84799575805664,382.2447814941406,190.3445587158203,48.61360931396485,184.0890350341797,16.403722763061523,16.053831100463867,43.89411926269531,72.18144989013672,69.63764190673828,126.52783966064453,28.796470642089844
2023-06-27,324.0360717773437,207.259994506836,31.51458549499512,47.65959930419922,92.79224395751952,96.95419311523438,125.08091735839844,18.15028190612793,58.76119995117188,131.46949768066406,140.90347290039062,209.02047729492188,422.2481689453125,147.43321228027344,152.27427673339844,421.2880859375,16.358135223388672,273.9762878417969,21.564298629760746,40.29274368286133,386.4806823730469,192.4774169921875,49.39292144775391,187.2489318847656,16.590381622314453,16.196062088012695,44.03833770751953,73.03341674804688,70.08610534667969,128.20042419433594,29.023357391357422
2023-06-28,323.4628295898437,207.3748321533203,31.43801689147949,47.5189323425293,92.89833068847656,96.64874267578124,124.67974853515624,18.216964721679688,58.829837799072266,131.1693572998047,140.66453552246094,209.19400024414065,422.383056640625,147.3004150390625,151.8668975830078,421.5006103515625,16.371002197265625,274.9230041503906,21.51616477966309,40.26435470581055,386.653564453125,192.68972778320312,49.41023635864258,187.7579345703125,16.600040435791016,16.20064926147461,43.95820617675781,72.986083984375,69.72351837158203,127.84339141845703,29.059661865234375
2023-06-29,325.8795471191406,208.7147827148437,31.98352432250977,47.884674072265625,93.34198760986328,97.41698455810548,125.49164581298828,18.239192962646484,59.035743713378906,132.1636199951172,141.76364135742188,210.1966857910156,424.0683898925781,148.45758056640625,153.06922912597656,423.1619567871094,16.451425552368164,275.03143310546875,21.66357421875,40.48200225830078,388.13470458984375,193.3170166015625,50.01060104370117,189.93817138671875,16.667625427246094,16.1639461517334,44.11847305297852,73.40262603759766,70.20061492919922,128.9710235595703,29.005205154418945
2023-06-30,328.4490661621094,210.71511840820312,32.26106262207031,48.32544708251953,94.36433410644533,98.17596435546876,126.78114318847656,18.5108642578125,59.82014083862305,133.2892303466797,143.01564025878906,212.3755798339844,429.2693176269531,149.70013427734375,154.63050842285156,428.1555786132813,16.631572723388672,279.045166015625,21.847091674804688,40.87943649291992,392.7344055175781,195.6428985595703,50.31462478637695,191.02345275878903,16.85428810119629,16.356647491455078,44.33481216430664,74.08418273925781,70.92581176757812,130.03285217285156,29.304698944091797
2023-07-03,328.65924072265625,211.42335510253903,32.44289016723633,48.400482177734375,94.55723571777344,98.70353698730467,125.73998260498048,18.513336181640625,59.85935592651367,133.8050994873047,143.36924743652344,213.0119171142578,429.8856506347656,150.2691650390625,154.6209716796875,428.6481018066406,16.666955947875977,279.0648498535156,21.976451873779297,40.99300003051758,393.486572265625,195.9999847412109,50.45893859863281,191.76300048828125,16.8961238861084,16.379587173461914,44.35818862915039,74.31139373779297,70.84947967529297,130.8033905029297,29.422679901123047
2023-07-05,327.4556884765625,210.3992462158203,32.37589645385742,48.25041961669922,94.28718566894533,98.24076080322266,125.67312622070312,18.518272399902344,59.75149917602539,133.23292541503906,142.75759887695312,212.36593627929688,429.14404296875,149.51040649414062,153.7927703857422,428.0106506347656,16.621923446655273,279.2029113769531,21.880184173583984,40.89837265014648,392.6089782714844,195.6332550048828,50.0413932800293,189.8805389404297,16.85750389099121,16.20064926147461,44.31787109375,74.11259460449219,70.73497009277344,130.35231018066406,29.11411476135254
2023-07-06,324.0360717773437,208.55206298828125,32.098365783691406,47.76276397705078,93.46737670898438,97.16708374023438,124.6702117919922,18.39725685119629,59.29066467285156,131.9291229248047,141.59161376953125,210.4762725830078,425.6286926269531,147.91690063476562,152.63134765625,424.6590270996094,16.473941802978516,277.17138671875,21.64251518249512,40.54824447631836,389.4075927734375,193.96365356445312,49.496826171875,187.4698028564453,16.71590232849121,15.907011032104492,44.11624526977539,73.48780059814453,70.36283874511719,129.4690399169922,28.596811294555664
